Party_Name,Total_Tons,Record_Count
Oxbow Brasil Energia Industries E,65998.32,8
Newcrest Red Chris Mining Ltd.,65908.0,6
Cbf Industria De Gusa Sa,65883.0,4
Celena Alimentos S A,65520.3,18
First Exploration & Petroleum Development,65205.92,2
Emprada,65000.0,3
Baywa Agrarhandel Gmb H,64776.0,2
Cargil Agricola S A,64539.19,13
Cargill Salt Bonaire B.V,64448.0,2
Enap Magallanes,64142.0,22
Kurbriton Ltd.,64124.0,2
Mondi Paper Sales Gmb H,64101.27,139
Nam Phuong Imex Imp. & Exp. . J,64035.92,6
Aluminium Bahrain,64007.32,78
Duferco Steel Processing (Pty) ) Ltd.,63996.86,77
Pt Pacrim Nusantara,63948.0,34
Mcquaroie Energy Canada Ltd.,63712.48,2
Global Companies Llc,63559.26,2
Usina De Acucar Santa Terezinha Ltd.,63447.06,6
Ingeniera Servicio,63302.0,11
Dangote Fertilisers Limitedf,63202.399999999994,2
"Dongkuk Steel Mill Co., Ltd.",63020.94,323
Dangote Fertilizer Ltd.,63000.0,4
"Cofco International (Beijing) Co., Ltd.",63000.0,3
Rta Holdco Australia 5 (Pty) ) Ltd.,63000.0,4
Stora Enso Oyj,62857.97,413
Borusan Birlesik Boru Fabrikalari,62782.53,19
Volvo Equipamentos De Construcao La,62642.08,586
Dow Wolff Cellulosics Gmb H,62438.5,20
"Baoshan Iron & Steel Co., Ltd.",62227.92,26
Acrelormittal Pecum Sa,62036.0,1
Richardson Oilseed Ltd.,61809.14,7
Tosyali Iron & Steel Algerie Sp A,61606.67,6
Universal Lpg & Oil,61410.0,1
Atlantic Ocean Salt Inc.,60720.0,4
Ministerio De Energia Y Minas,60713.79,3
Industria Agro Quimica Braido Ltda,60585.38,24
Campa Iberia Sau,60330.18,10
Iljin Steel Corp.,60245.68,190
Bright Coast Development Ltd.,60230.24,11
Parkland Refining (B.C) Ltd. A,60225.17,3
"Century Engineering Co., Ltd.",60212.4,2
Progan Br Sa,60089.08,28
Agropecuaria San Fernando Sa Agrosa,60065.64,17
Petrogal Sa,59995.0,3
Cargill France Sas,59955.14,12
"Guizhou Jijiejie Minerals Co., Ltd.",59869.0,11
Exp. Adora De Sal Sa De Cv Morro,59816.0,1
Tata Steel Ltd.,59705.48,2
Nobian Industtrial Chemicals Bv,59285.1,13
La Raffineria Sarlux,59192.4,4
Ekom Eczacibasi Dis Ticaret A.S.,59109.0,1
Fca Mexico S.A. De C.V.,59106.98,473
Metsaliitto Cooperative,59046.409999999996,177
Hs Timber Productions Gmb H,59020.23,54
Bastion Industries Sarl,58576.86,3
Freepoint Commodities,58477.46,3
Formosa Petrochemical Corp.,58370.27,19
Rio Energy International,58155.82000000001,4
Atlantic Copper S.L.U. Avda. Fco,58110.53,3
"Guangxi Jaloson Mining Co., Ltd.",58091.61,10
Vedanta Ltd.,57540.0,2
Worldventure Commodities Inc.,57368.24,44
Bp Trindad Processing Ltd.,57318.99,1
"Amarus International Pte., Ltd.",57305.0,40
Nedmag Industries Bv,57153.09,6
Gypse Exp.,57080.0,2
Gma Garnet (Pty) ) Ltd.,57022.0,6
Bunge Italia Sp A .,56053.72,7
Torre Este Piso Ph. Of. Ph. Urb.,55893.34,1
Atlantic Lng 2 3 Co. Of T&T Unl,55750.0,1
Vestas Mfg. A S,55667.560000000005,37
Sca Packaging Munksund Ab,55537.11,34
Odin Petroil S.A.,55512.6,6
Rizhao Jinghua New,55500.0,4
Uniland Trading Bv Kingsfordweg,55364.0,2
Compania Azucarera Salvadorena S.A. De C.V.,55246.0,8
Nagano Trading Group Sa,55184.0,4
Midgulf International Ltd.,55000.0,1
Jorf Fertilizer Co Plc,55000.0,1
Boliden Mineral Ab,54891.79,3
Total Energies Raffinage France,54887.97,8
Moravia Steel A.S.,54617.229999999996,155
Bmw Slp S.A. De C.V.,54491.340000000004,358
Outokumpu Stainless Oy,54437.96,11
Aramaco Trading Co.,54404.0,4
"Hd Hyundai Xitesolution Co., Ltd.",54205.73,657
Ep Power Minerals Gmb H,54191.0,1
Mosaic Forest Management Corp.,54146.1,42
"Soon Hong Trading Co., Ltd.",54139.12,187
Imerys Aluminates S.A.,54006.28,4
Oml 18 Energy Resources Ltd.,53992.0,2
Ziegler Holzindustrie Gmb H & Co. Kg,53823.99,39
Vallviks Bruk Ab,53779.54,28
Apache North Sea Ltd.,53690.0,3
"Aramco Trading Sinapore Pte., Ltd.",53690.0,1
Reflorestadores Unidos Sa,53687.88,103
Richardson Terminals Ltd.,53600.0,4
Keytrade Ag,53600.0,3
Pt Multimas Nabati Asahan,53557.22,21
Ed & F Man Liquid Products Mexico,53512.68,5
Super Cement Mfg. Co. Llc,53300.0,1
Sakura Ferroalloys Sdn Bhd,52942.51,8
Holmen Wood Products Braviken,52592.16,14
Tacloban Oil Mills Inc.,52000.82,6
"Ore And Metal Co., Ltd. As",52000.0,2
Tongaat Hulett Acucareira De,51917.14,8
Enterprises Shipping Trading Sa,51912.02,1
Unipec Canada Ltd.,51911.0,1
Pt Smart Tbk,51851.91,37
Petroleos De Venezuela S.A.,51804.0,7
Ingenio El Angel S.A. De C.V.,51801.0,5
"Sumitomo Forestry Co., Ltd.",51764.4,30
Total France,51678.0,2
Binderholz Koesching Gmb H,51658.91,53
Al Ghurair Iron And Steel Llc,51624.72,130
Hanwha,51546.0,6
Dakahlia Sugar Co.,51507.0,11
Jsc Mineral And,51337.3,5
Ssab Europe Oy,51278.4,1036
Co.&Ia Industrial Azucarera Sa De Cv,51273.54,5
Pbb Polisur S.A.,51259.25,11
M T Chem Altamira,51152.84,10
"Vsp Enterprises Pvt., Ltd.",50965.65,58
Ministerios De Energia Y Recursos,50753.0,3
Metalsider Ltda,50648.0,10
Ingenieria Servicio Y Montaje,50416.979999999996,11
Afro Minerals Trading Ag,50367.0,12
Billerud Sweden Ab,50271.75,71
Timberwest Forest Corp.,50226.64,17
Calucem D.O.O.,50043.26,10
M T Chem Barium,50000.0,2
Xinda Group Cementious Material Co.,50000.0,2
We Ic Ve Dis Ticaret Anonim Sirketi,50000.0,4
Roehm,49920.66,39
Kosmos Energy Ghana Hc,49875.0,1
Walvis Bay Salt Refiners,49703.42,1
Veracel Celulose S A,49700.0,17
Eswatini Sugar Association,49592.520000000004,6
Qatar Chemical And Petrochemical Ma,49500.0,1
Akcansa Cimento Sanayi Ve Ticaret.,49500.0,1
"Okaya & Co., Ltd.",49307.96,138
Dreymoor Overseas Dmcc,49198.73,2
"Bangkok Komatsu Co., Ltd.",48914.91,790
Pt. Musim Mas,48808.0,55
"China Base Ningbo Foreign Trade Co., Ltd.",48761.76,12
Hzm Marmi And Pietre (Smc Pvt.) Ltd.,48745.0,2
Viterra Argentina S.A.,48726.95,9
Hanwha Totalenergies,48516.66,2
Fertilife Benelux B.V.,48406.08,4
Abc Recycling Ltd.,48400.0,10
Nkt Hv Cables Ab,48224.36,26
Metalurgica Galaica S.A.,48145.3,12
Ep Petroecuador Alpallana Y Av 6,48144.52,1
Aramco Trading,47792.0,5
Covestro Deutschland Ag,47751.42,12
Magnesita Mineracao S.A.,47672.69,13
Gelf Siderurgia S.A. Rodovia Br 040,47596.0,14
"Hd Hyundai Infracore Co., Ltd.",47515.57,261
Master Ice Energy,47303.02,5
Billerudkorsnas Skog & Industri Ab,47203.72,18
Liebherr Werk Ehingen Gmb H,47186.92,348
Osaka International Refining Co.,47144.0,2
Pantaleon S.A.,47097.5,9
Leed Salt,47000.0,1
"Histeel Co., Ltd.",46979.42,329
Adnoc Trading Ltd.,46794.0,2
Saudi Iron And Steel Co.,46714.14,1
Canteras La Ponerosa S.A.,46681.0,1
Eifffage Infraestructuas Sau,46625.6,2
Zen Transport Ltd.,46605.38,131
Salzgitter Mannesmann International Gmb H,46194.62,198
Hyundai Construction Equipment Co.,46122.26,349
Hoa Phat Hai Duong Steel Joint,46096.45,14
Sinai Cement Co.,46000.0,2
R R Stone P Ltd.,46000.0,2
Bayer Agriculture Bvba,45768.44,12
Eramet,45760.0,22
Rosadani Sourcing Corp.,45740.53,6
Volvo Construction Equipment Ab,45660.64,935
Capex Sau,45548.35,1
Aceitera General Deheza S.A.,45545.0,6
Standard Fruit Co. Costa Rica S.A.,45338.06,115
Saha Thai Steel Pipe (Public) Co.,45337.66,114
China National Aviation Fuel,45145.76,2
Compania General De Combustibles,45125.16,1
Vetorial Siderurgia Sa,45082.0,2
Mexichem Fluor S A De C V,45010.0,3
"Trinidad Nitrogen Co., Ltd.",45002.72,3
Jsc Pokrovskiy,44903.0,1
Jaroefnaionaour Ehf,44746.12,5
Duferco Steel Processing (Pty) ) ) Ltd.,44556.17,56
Manuchar Nv,44507.3,52
Dreymoor Fertilizers Overseas Dmcc,44422.87,3
Dow Brasil S A,44159.0,39
Aramco Traiding Ltd.,44117.7,3
Topco Global Ltd.,44102.66,39
Yuanhai Energy Ltd.,44095.72,2
Uberseeallee 1,44009.38,2
Petrochemical Industires Co.,44000.0,1
Rio Tinto Aluminium Ltd.,44000.0,1
Oman India Fertiliser Co.,43999.29,1
Canadian Slag Div. Of Stelco Inc.,43846.0,2
"Unid Co., Ltd.",43609.22,27
Petroleos Sudamericanos Sa,43477.549999999996,3
Gallery Forest Marine Corp.,43426.0,1
Dow Saudi Arabia Product,43355.04,24
Celsa Compania Espanola De,43029.24,48
Pembroke Energy Ltd.,42850.0,3
Icl Europe Cooperatief U.A.,42828.0,5
Terrium Argentina S.A,42811.7,6
Nam Kim Steel Joint,42675.18,88
Cargill International Trading Pte L,42431.29,34
Abu Bhabi Refining Co.,42389.14,2
Surtas Isletmecilik Insaat Ve Tebatisoke Soke Cimento Sanayii T.A.S,42382.0,2
Chung Hung Steel Corp.,42348.85,125
Emirates National Oil Co.,42311.07,15
Eneos Corportaion,42010.56,4
Imperial Oil,41950.0,10
Heracles General Cement Co.,41740.0,2
Automobiles Peugeot,41726.48,192
Ashdod Refinery Std,41707.34,2
Vals Elektronik Sanayi Ve Ticaret A,41636.369999999995,2
"Seojin Vietnam Co., Ltd.",41604.5,20
Ste Le Nickel,41407.0,1
"Samsung Sdi Co., Ltd.",41346.14,33
Lkab,41300.0,4
"Southern Steel Sheet Co., Ltd.",41167.34,140
Kuwait Petroleum Corp. (Kpc),41152.0,2
Eurl Hydro Sud,41095.0,1
Louis Dreyfus Co. Sucos S.A.,41017.6,12
Cnh Industries Italia Sp A,40608.270000000004,176
Heirs Energies Ltd.,40548.0,2
Lfe Shoji Corp.,40300.0,1
Tamini Trasformatori S.R.L.,40110.92,15
"Hebei Duancheng Trading Co., Ltd.",40104.0,7
Amalya Constructions & Haulage Ltd.,40085.0,1
Saint Gabon Placo Iberica Sa,40000.0,1
Tronox Kzn Sands (Pty) ) Ltd.,39999.78,2
Rame Rubis Asphalt Middle East Dmcc,39999.729999999996,2
Shanghai Zhenhua Heavy,39935.15,13
Agco International Gmb H,39597.79,306
Jsc Azot 10 Svyazi St Eurochem Trading Middle Dmcc Uae,39373.01,6
Mewaholeo Industries Sdn. Bhd.,39303.26,30
General Hydrocarbons Ltd.,39217.9,2
Nyrstar Belgium Nv,39027.2,2
Methanol Holdings (Trinidad),39026.0,3
Xinmi Wanli Industry Development,39021.270000000004,11
"Xiamen C D Chemical Co., Ltd.",38938.770000000004,7
Usina Central Olho D'agua S A,38911.84,5
Tos Celik Profil Ve Sac Endustrisi,38712.66,48
Officine Meccaniche Villa & Bonaldi,38706.0,2
Sarnia Chemical Plant Imperial,38591.62,8
Power Cement Ltd.,38585.0,1
Batisoke Soke Cimento Sanayii T.A.S,38577.66,2
Surface Deployment And Distribution Industrie,38574.27,153
Antilles Trading Co. Sezc,38507.0,2
Buzzi Unicem Srl,38500.0,1
Raizen Argentina S.A.U,38334.409999999996,4
Hyundai Motor India Ltd.,38281.75,800
Pertoperu Sa,38144.100000000006,2
Acciai Speciali Terni Sp A,38125.74,18
Stora Enso Fors Ab,38120.28,228
Sonangol Refiniaria De Luanda Sa,38104.0,2
Pt Panca Amara Utama,38092.0,6
Nuova Solmine Sp A .,38026.729999999996,4
Belfond Enterprise,37691.51,1
Riopaila Castilla S.A.,37687.1,4
Progan Eu B.V,37678.0,4
Belfond Enterprise Srl,37554.01,1
Compania Azucarera Chumbagua S.A.,37541.49,9
Tervakoski Oy,37537.03,358
Celebrity Cruises Ltd.,37533.35,2322
Samchrome Fze,37500.1,13
Ge Wind France Sas,37434.98,44
Mitsubishi Co. Th,37347.6,202
Tasmania Mines,37305.0,1
"Pan Pacific Copper Co., Ltd.",37207.98,2
Zimbabwe Sugar Sales (Pty) ) ) Ltd.,37162.0,8
Liaoning Shenghui Magnesium,37131.16,6
Scan Global Logistics A S,37042.68000000001,4
Farrell Line,36933.74,250
We Ic Ve Dis Ticaret Anonim Sirketi Pasalimani Cad.No 41 Uskudaristanb,36742.0,2
Nuovo Pignone Sp A,36730.3,152
Canada Hibernia Holding Corp.,36709.0,3
"United Fertilizers Co., Ltd.",36700.0,2
Minera Y Metalurgica Del Boleo,36656.72,2
Xin Yu Sanya International Trading,36643.0,1
Hs Timber Productions Srl Sucurs,36597.6,21
Kukdo Chemical Co.,36414.48,18
Saudi Arabian Oil Company,36393.0,1
Tecpetrol S.A.,36372.99,2
Hansa Marine Logistics Gmb H,36290.0,6
Kaltun Madencilik Sanayi Nakliye,36206.68,6
Cpc Taiwan Corp.,36110.42,2
Arkema France,36098.06,36
Sennebogen Maschinenfabrik Gmb H,36071.39,696
Sarlux Refining & Power,36070.0,1
First Bauxite Inc.,36010.92,7
Santander Sugar,36010.0,4
Aarti Industries Ltd.,36003.979999999996,24
Asociacion De Azucareros De Guatema,36000.0,4
M T Chem Selenium,36000.0,1
Bunge Canada,35969.88,5
Ineos Phenol Gmb H,35916.87,19
Ingenieria Servicio Montaje,35535.0,6
Yildiz Demir Celik Sanayi A.S.,35315.76,45
Bromine Compounds Ltd.,35296.93,7
Associated Petroleum Terminals,35282.0,1
Point Lisas Nitrogen Ltd.,35280.32,3
Saras Sarlux Refining & Power,35215.9,1
Pan American Gypsum,35202.03,1
Pata Sia,35123.16,5
Mercuria Energy Trading S.A.,35055.71,8
Llc Eurochem Volgakaliy Russia,35000.0,1
Zag Americas (Zeynel Advisory Group Americas Llc),35000.0,1
Ab Lifosa,34980.13,1
Contructora Meco Panama S.A.,34951.0,1
Grafit Madencilik Sanayi Ve Tic,34925.0,1
Tadano Demag Gmb H,34834.13,310
General Alumina Jamaica Llc,34648.9,3
Shell Lubricants Supply Co. Bv,34640.8,16
Ado Maden Adi Komandit Sti. Cem Sak,34516.0,2
Ldc Argentina S.A.,34402.0,4
Bp North America Petroleum,33710.0,1
Saga Welco As,33689.58,297
"Immadi E Commerce Pvt., Ltd.",33664.65,19
Wilmar Sugar Australia Trading,33600.0,2
"Xin Yu Sanya International Trading Co., Ltd.",33572.12,3
Peninsula Petroleum Panama Inc.,33419.0,1
Minera Antucoya,33160.19,79
Rain Carbon Bvba,33053.24,6
Societe Sahara Sel So.Sa.Sel,33034.5,3
Domicem Sa,33000.990000000005,2
Abu Qir Fertilizers Co.,33000.0,1
Lebanon Chemicalas Co. Sal,33000.0,1
Pjsc Zaporizhstal Ukraine For An On,32999.0,3
Cargill Poland Sp. Z O.O.,32981.91,1
Sumitomo Construction Machinery Co.,32921.53,176
Balakovo Branch Of Joint Stock,32904.0,3
Jsc United Mining,32880.0,5
Kcc Corporation,32859.770000000004,10
Samsung C And T Singapore,32785.0,5
Guizhou Saboman Micronized Mining,32680.96,8
Metalimex A.S.,32638.58,4
Holmen Wood Products Ab,32620.18,14
Ussan Co Ltdal Co. (Ireland),32610.39,1
Lissan Coal Co. (Ireland) Ltd.,32535.96,1
Siderurgica Itabirito Ltda,32500.0,10
Saudi Aramco Base Oil Co.,32473.489999999998,17
Hamm Ag,32469.31,570
Saarstahl Ag,32370.37,858
Mitsubishi Motors Corporation,32226.690000000002,32
Comilog International,32200.0,6
Pcs Nitrogen Trinidad Ltd. Tepcs Sales Usa Inc.,32058.010000000002,4
Ukt Chicago Inc.,32000.0,1
Esso Saf,31989.12,1
"Sawaria Pipes Pvt., Ltd.",31985.0,50
"Yuwa Shipping Co., Ltd.",31984.6,218
Bmw Ag,31829.94,95
Esso Saf Raffinerie De Port Jerome,31720.03,1
Casa Grande S.A.A,31707.0,3
Sarlux Refinery Sarroch (Itally),31688.0,2
Compania Azucarera Hondurena S.A.,31649.48,10
Bpwood Ltd.,31576.12,68
Industeel Belgium S.A.,31533.61,552
Esso Saf Raffinerie De,31500.2,1
Alcoa Of Australia Ltd.,31500.0,1
Odin Petroil Sa En Reestructuracion,31437.58,4
Jsc,31410.510000000002,2
"Ingenio San Rafael De Pucte, Sa De Cv",31367.6,5
Reliance Industres Ltd.,31320.0,4
National Co. For Cement,31184.0,2
Farabi Yanbu Petrochemicals Co.,31118.26,14
Fideicomiso Faim,31115.0,3
Kocaer Haddecilik San Ve Tic A.S.,31099.64,51
"Hanwa Co., Ltd.",31047.96,138
"Ds Dansuk Co., Ltd.",31005.47,11
Methanex Trin (Titan) Un Ltd. Boo Met,30940.739999999998,9
S A Usina Coruripe Acucar E Alcool,30930.27,8
Essar Stanlow Refinery,30907.910000000003,3
Joint Task Force Bravo,30844.8,1
Seah Besteel Corp.,30717.19,489
Cargill Salt Ofcargill Inc.,30705.48,1
Shell Chemicals Europe Bv,30623.100000000002,10
Dow Europe Gmb H,30471.260000000002,22
Skryker Fuels Llc,30461.01,5
Industria De Compensados Guararapes Ltda,30426.56,140
La Holding Societe Des,30371.0,2
Azucarera Choluteca S.A. De C.V.,30344.38,9
Xiuyan Liwanda Trading Ltd.,30301.92,3
Impacto Bioenergia Alagoas S.A.,30260.2,9
Jsc Novomoskovsk Ak Azot,30229.0,2
Integra Petrochemicals Europe Ag,30204.7,28
Sogara,30198.07,1
Shell Offshore Inc.,30180.3,145
Formosan Union Chemical Corporation,30076.14,60
Nicaragua Sugar Estates Ltd.,30075.55,12
Azro Barite 130 Bd Ambassadeur Ben,30010.0,2
Cenal Elektrik Uretim A.S.,30006.0,1
Holland Houseboat,30000.0,2
Boortmalt Nv,30000.0,4
"G K Stones India Pvt., Ltd.",30000.0,7
Garnet International,30000.0,1
Master Of Azoresborg,29992.0,2
Cremer Erzkontor Gmb H Co. Kg,29984.79,61
Pt Energi Unggul Persasa,29975.670000000002,6
Ltd. Qsgtl,29964.76,2
Xiamen C&D Liangyuan Agriculture Co.,29872.06,8
Nystar Belgium,29816.0,2
Holmen Iggesund Paperborad,29806.72,24
"Minmetals Trading Co., Ltd.",29716.96,1
"Dg Khan Cement Co., Ltd. Nishat House 53 A Lawrence Road Lahore Pakistan",29677.239999999998,2
"Dong A Steel Co., Ltd.",29673.31,148
Consorcio Azucarero Central,29626.0,4
Azucarera Paraguaya S.A.,29616.58,2
Count Energy Trading Bv,29410.77,6
Arcelormettal Pecum Sa,29396.0,1
Balakovo Branch Of,29376.1,3
Sk Gas Trading Llc,29254.0,36
"Great Chem Minerals Trading Co., Ltd.",29252.41,5
Carbomaz Sas,29200.0,4
"Toyo Kihan Co., Ltd.",29169.620000000003,22
Azucarera Yojoa S.A. De C.V.,29137.21,7
Donausaege Rumplmayr Gmb H,29064.0,18
Cnh Industries Nv,29010.48,203
Oq Chemicals Gmb H,29005.32,20
Terra Nova Minerals,29000.0,2
New Zealand Steel Ltd.,28893.649999999998,11
Ferroglobe Spain Metals S.A.,28872.35,18
Agrupacion De Colaboracion San,28841.1,11
Sims Group Global Trade Corp.,28832.0,2
Eni Sp A Refinery Of Taranto,28766.4,2
Ingenio La Union Sa,28748.300000000003,6
Ecogreen Oleochemicals Ltd.,28722.85,28
Volvo Car Corporation,28704.84,2497
Oxbow Brazil Energia Industria E,28682.0,2
Pt Wilmar Bioenergi Indonesia,28677.84,16
Sesuveca Del Peru S.A.C.,28510.41,1
Uniland Trading B V Kingsfordweg,28404.0,1
Omar Minerals,28365.0,1
Gelf Siderurgia S.A.,28304.0,11
Wirtgen Gmb H,28294.73,400
Mcc Non Ferrous Trading Inc.,28219.84,2
"Yeochun Nco Co., Ltd.",28171.9,24
Global Oil Terminals Llc,28158.0,4
Vergo Enerji Sistemleri San Ve Tic,28150.31,36
Punda Mercantile Inc.,28009.92,4
Vissai Ninh Binh Jsc Plot C7 Gian Khau Industrial Zone Gia Vien Dist,28005.0,1
Manitowoc Crane Group Germany Gmb H,27995.8,270
Nitron International Corporation,27982.7,10
Acciaierie Bertoli Safau S.P.A.,27901.09,339
Pt . Pelita Agung,27900.0,17
Atlantic Lng Co.,27881.0,1
Cardama Sa,27836.75,3
Long Son Complany Ltd.,27746.0,1
Clarendon Alumina Production Ltd.,27675.0,4
Binderholz Gmb H Holzindustrie,27657.6,39
Fiji Sugar Corp Ltd.,27652.9,2
Minera Centinela,27636.1,50
Vicosimex Mien Trung Branch,27633.0,2
Pt Pelita Agung Agrindustri,27579.5,18
Alexandria Fertilizers Co. Tabia Rashid Road,27500.0,1
Schnitzer Steel Canada Ltd.,27500.0,5
Sidermin Siderurgica Mineira Ltda,27472.0,6
Nagano Trading Group S.A.,27466.0,2
Koppers International Bv,27393.47,4
Cswind Offshore As,27270.8,5
Prio Bravo Ltda,27139.63,1
Palmaju Edible Oil Sdn. Bhd.,26997.84,26
American Pacific Honduras,26946.74,6
Soufflet Negoce By Invivo,26926.12,1
Tricon Energy Netherlands Bv,26826.56,8
Pampa Energia Sa,26745.0,3
Mitsubishi Corp. (Korea) Ltd.,26598.32,92
Siemens Gamesa Renewable Energy Eol,26551.9,20
Joint Stock Com,26485.0,2
"Fab Industries Pvt., Ltd.",26223.9,30
Sca Wood Ab,26180.07,11
Vance Bioenergy Sdn. Bhd.,26101.260000000002,4
Pt. Pindo Deli Pulp And Paper Mills,26024.94,9
Yamazaki Mazak Trading Corp.,25856.920000000002,1437
Akz Ltd.,25842.75,12
Saxdor Yachts Oy,25798.2,259
Gadiv Petrochemical Industries Ltd.,25633.27,36
Usina Alto Alegre S A Acucar E,25555.54,10
Engelhart Ctp ( Brasil ) S.A,25544.309999999998,6
Sapi Sp A,25492.0,5
Zf Wind Power Coimbatore Ltd.,25354.55,64
Minerali Industriali Sp A,25090.0,2
Multilogistics Sp A,25043.260000000002,4
"Qingdao Jingyun Unite Trade Co., Ltd.",25035.23,9
Bunge Iberica S.A.U.,25000.0,5
Siderurgica Alterosa Sa,24984.0,10
G. H. Mumm Et Cie,24974.460000000003,17
Volkswagen Do Brasil Industria De Veiculos Automotores Ltda.,24944.82,434
Tecnosider Siderurgia Ltda,24818.0,6
Boly Pipe,24742.23,32
Polymetcore Trading S.A.,24719.64,6
Ji Kang Dimensi Sdn Bhd,24571.11,21
Arvedi Tubi Acciaio Sp A,24392.02,34
Pertama Ferroalloys Sdn Bhd,24249.06,18
Bondalti Chemicals S.A.,24240.0,9
Rizhao Steel Yingkou Medium Plate,24219.0,12
Raizen Centro Sul Paulista Sa,24212.06,5
Klabin S.A.,24032.0,16
Yarn Porsgrunn,24022.22,7
Tres Tentos Agroindustrial Sa,24000.0,2
Cardama S.A Camino De Los Molinos 5611,23998.0,2
Petkim Petrokimya Holding A.S.,23998.0,2
Neste Germany Gmb H,23958.0,2
"Dongbei Special Steel Group Co., Ltd.",23784.93,5
Ingenio Panuco S A P I De Cv,23500.0,2
Ingenio Chaparrastique S.A De C.V.,23185.0,5
Cia Azucarera La Estrella Sa,23142.12,2
Ingenio La Union Sa Avenida La,23107.59,5
Eurochem Trading Gmb H,23100.0,2
Columbia Grain Inc.,23100.0,2
Neste Oil (Suisse),23070.0,2
Socar Trading Middle East Dmcc,23036.0,4
Cnhi International S A,23011.63,247
Eldorado Brasil Celulose S.A Rod. B,23000.0,2
Hellenic Halyvourgia Sa,22994.31,17
Pt Multimas Nabati,22957.84,6
Lg Energy Solution Ltd.,22684.92,34
"Synn Industries Co., Ltd.",22597.63,9
Compania Azucarera Tres Valles,22539.18,5
Palmeros Del Aguan S.A.,22510.95,12
Delta Western Inc.,22372.5,4
Mitsubishi Chemical Methacrylates Singap,22350.07,9
Count Energy Trading Americas Llc,22313.4,11
Sri Trang Agro Industry Public Company Limited,22311.600000000002,110
Sovena Espana S.A.,22268.48,29
"Flender Drives Pvt., Ltd.",22105.59,105
"Chang Chun Plastics Co., Ltd.",22082.82,12
Vestas Wind Technology India,22059.78,22
Bunge Lipid Enzymtec Sdn Bhd,22012.14,38
George E Warren Corp,22004.68,5
Cnh International S A,22003.65,322
"Daye Special Steel Co., Ltd.",21992.36,243
Timbro Trading S A Rua Jose,21976.98,4
Speedcarrier No.3 Corp.,21957.86,1
Italkali Sp A,21897.0,3
Norske Skog Saugbrugs As,21871.97,11
Shell Na Lng Llc,21702.6,6
"Il Jin Steel Corp. Co., Ltd.",21699.56,78
Ferlink S.A.,21589.54,12
Vineyard Wind 1 Llc,21583.32,9
Central Azucarero La Victoria S.A.,21531.04,2
Associated Asphalt Distribution Llc,21493.0,2
Sierra Rutile Ltd.,21404.0,2
Ingenio La Cabana S.A. De C.V.,21369.0,4
Multifer Siderurgia Ltd.,21340.0,4
Azucarera Del Norte Sa De Cv,21321.0,4
Sandy Cay Development Ltd.,21281.52,2
Bergkvist Siljan Insjon Ab,21246.42,5
Usina Serra Grande Sa,21240.620000000003,4
Okuma Corporation,21187.18,1309
Iluka Resources Ltd.,21112.2,3
Atvos Bioenergia Conquista Do,21086.010000000002,4
Cofco International (Veijing) Ltd.,21000.0,1
Agropolychim Jsc,20999.5,1
Gibralter Mines Ltd.,20982.0,2
Sanimax Do Brasil Industrias,20951.14,6
Daimler Compra Y Manufactura M,20943.239999999998,192
Nanjing Iron And Steel Group Intern,20936.45,4
Mount Polley Mining Corp.,20884.0,2
